Mid_Price,Reservation_Price,Bid,Ask,Position,PnL,Spread
76733.992,76733.992,76732.68935314835,76735.29464685165,0.008889170000000005,0.057128118598484434,2.605293703294592
76733.99149999999,76733.99149999999,76732.8133325513,76735.16966744867,0.008889170000000005,0.05712367402156815,2.356334897369379
76733.99149999999,76733.99149999999,76732.81333706088,76735.1696629391,0.008889170000000005,0.05712367402156815,2.356325878208736
76733.99149999999,76733.99149999999,76732.81333549514,76735.16966450484,0.008889170000000005,0.05712367402156815,2.3563290096935816
76733.9915,76733.9915,76732.81333549516,76735.16966450485,0.008889170000000005,0.05712367402156815,2.3563290096935816
76733.992,76733.992,76733.13637798968,76734.84762201032,0.008889170000000005,0.057128118598484434,1.7112440206401516
76733.9925,76733.9925,76733.12559138611,76734.85940861388,0.008889170000000005,0.057132563189952634,1.733817227766849
76733.99299999999,76733.99299999999,76733.11623880522,76734.86976119476,0.008889170000000005,0.057137007781420834,1.7535223895392846
76733.993,76733.993,76732.87978753608,76735.10621246393,0.008889170000000005,0.057137007781420834,2.2264249278523494
76733.99350000001,76733.99350000001,76732.80803638836,76735.17896361166,0.008889170000000005,0.05714145235833712,2.370927223295439
76733.9935,76733.9935,76732.73648484438,76735.25051515561,0.008889170000000005,0.05714145235833712,2.5140303112275433
76733.9935,76733.9935,76732.73300957555,76735.25399042445,0.008889170000000005,0.05714145235833712,2.5209808489016723
76733.993,76733.993,76732.73251509607,76735.25348490394,0.008889170000000005,0.057137007781420834,2.5209698078688234
76733.99299999999,76733.99299999999,76732.73251018893,76735.25348981105,0.008889170000000005,0.057137007781420834,2.520979622117011
76733.993,76733.993,76732.73272526817,76735.25327473183,0.008889170000000005,0.057137007781420834,2.5205494636611547
76733.99299999999,76733.99299999999,76732.73271483852,76735.25328516145,0.008889170000000005,0.057137007781420834,2.520570322929416
76733.993,76733.993,76732.73456865005,76735.25143134996,0.008889170000000005,0.057137007781420834,2.516862699907506
76733.99299999999,76733.99299999999,76732.73628236691,76735.24971763307,0.008889170000000005,0.057137007781420834,2.513435266155284
76733.99299999999,76733.99299999999,76732.73981894577,76735.2461810542,0.008889170000000005,0.057137007781420834,2.5063621084264014
76733.9935,76733.9935,76732.74903186009,76735.2379681399,0.008889170000000005,0.05714145235833712,2.4889362798130605
